Date Added,Bean ID #,Roaster,Roast Name,General Tags,Roast Degree,Origins,Regions,Producer Info,Elevation (MASL),Varietals,Process,Processing Tags,Price/Bag,Gram/Bag,Retail Price/Cup (20g),Bulk Price/Cup (20g),Roaster Region,Roaster Country,Tasting Notes,General Tasting Notes,Link,Available?
7/22/2024,4176,Subtext Coffee Roasters,"Ethiopia Kecho Anderacha, Washed 74112","Single Origin, Single Varietal, Traceable, Cost Transparent, Cupping Score",Filter,Ethiopia," Kecho Anderacha, Gera, Jimma","Mike Mamo & Smallholders of Kecho Anderacha, Telila Central Washing Station","2,000.00",74112,Washed,"Washed, Dried on Raised Beds",$17.00,250,$1.36,$1.04,NA,Canada,"Lemon Candy, Stone Fruit, Floral","Citrus Fruit, Floral, Common Fruit, Stone Fruit, Sweet",https://www.subtext.coffee/collections/filter-coffee-beans/products/ethiopia-kecho-anderacha-washed-74112,NO
7/22/2024,4175,Pair Cupworks, #110 Washed-Process Coffee Beans from Peru ,"Single Origin, Single Varietal, Traceable",-,Peru,Cajamarca,Wilder Garcia,"1,800.00",Bourbon,Washed,"Washed, Anaerobic Fermentation, Mechanically Dried",$19.50,227,$1.72,$1.46,NA,USA,"Apricot, Melon, Citrus, Floral","Citrus Fruit, Floral, Stone Fruit, Tropical Fruit",https://paircupworks.com/products/110-washed-process-coffee-beans-from-peru,YES
7/22/2024,4174,Modcup Coffee,Colombia Wilton Benitez GESHA Thermal Shock Wine Yeast,"Single Origin, Single Varietal, Traceable",-,Colombia,"Piendamó, Cauca, Huila","Wilton Benitez, Granja Paraiso '92","1,900.00",Gesha,"Anaerobic Thermal Shock, Wine Yeast","Anaerobic Fermentation, Yeast Inoculated, Thermal Shock, Mechanically Dried, Controlled Drying, Inoculated",$30.00,125,$4.80,$4.80,NA,USA,"Chamomile Tea, Cantalope, Lemon Balm","Citrus Fruit, Earthy, Floral, Herbal, Spiced, Tea Like",https://www.modcup.com/collections/experimentals/products/colombia-wilton-benitez-gesha-thermal-shock-wine-yeast,YES
7/22/2024,4173,Modcup Coffee,Wilton Benitez Striped Bourbon Anaerobic Thermal Shock,"Single Origin, Single Varietal, Traceable",-,Colombia,"Piendamó, Cauca, Huila","Wilton Benitez, Granja Paraiso '92","1,920.00",Bourbon,"Anaerobic Thermal Shock, Wine Yeast","Anaerobic Fermentation, Yeast Inoculated, Thermal Shock, Mechanically Dried, Controlled Drying, Inoculated",$30.00,125,$4.80,$4.80,NA,USA,"Honeydew, Raspberry Candy, Rose Hips","Berries, Floral, Common Fruit, Sweet",https://www.modcup.com/collections/experimentals/products/wilton-benitez-striped-bourbon-anaerobic-thermal-shock,YES
7/22/2024,4172,Modcup Coffee,Burundi Kabingo Kayanza Red Bourbon Natural,"Single Origin, Single Varietal, Traceable",-,Burundi,"Kabingo, Kayanza","Multiple smallholder farmers, Kabingo Washing Station","1,893.00",Red Bourbon,Natural,Natural,$20.00,250,$1.60,$1.20,NA,USA,"Stone Fruit, Blackberries, Molasses","Berries, Caramel, Common Fruit, Stone Fruit",https://www.modcup.com/collections/ethiopians/products/burundi-kabingo-kayanza-red-bourbon-natural,NO
7/22/2024,4171,Luna Coffee,"Faver Ninco ~ Pink Bourbon from Huila, Colombia","Single Origin, Single Varietal, Traceable",-,Colombia,Huila,"Faver Ninco, Finca Costa Rica",-,Pink Bourbon,Washed,"Washed, Multi-Stage Fermentation",$21.50,250,$1.72,$1.37,NA,Canada,"Purple Fruits, Bubblegum, Pink Lemonade","Citrus Fruit, Sweet, Common Fruit",https://enjoylunacoffee.com/product/faver-ninco-pink-bourbon-from-huila-colombia/,NO
7/22/2024,4170,Little Waves Coffee Roasters,"Sítio Pico do Boné, Catigua MG 2 - Natural Fermentation - Brazil","Single Origin, Single Varietal, Traceable",Filter,Brazil,"Araponga, Matas De Minas, Minas Gerais","Cristiene, Kátia, Doña Aparecida, & family, Sítio Pico do Boné","1,250.00",Catigua Mg 2,Natural Fermentation,"Washed, Anaerobic Fermentation, Natural, Floated",$19.25,340,$1.13,$0.85,NA,USA,"Pomelo, Loquat, Caramel","Caramel, Sweet, Nutty, Citrus Fruit",https://littlewaves.coffee/collections/current-coffees/products/sitio-pico-do-bone-catigua-mg-2-natural-fermentation-brazil,NO
7/22/2024,4169,Hatch Specialty Coffee, Obaraat Farm MK42 ,"Single Origin, Single Varietal, Traceable",Omni,Yemen,"Jarmah, Eastern Haraz","Mokha King, Obaraat Farm","2,148.00",Jaadi,Dry Anaerobic Natural,"Natural, Anaerobic Fermentation",$44.35,200,$4.43,$4.43,NA,Canada,"Floral, Dried Prune, Berry Jam, Pu’Er Tea","Berries, Dried Fruit, Floral, Sweet, Tea Like",https://www.hatchcrafted.com/shop/obaraat-MK42,NO
7/22/2024,4168,Hatch Specialty Coffee, Ruiru AA Washed ,"Single Origin, Traceable",Omni,Kenya,Kiambu,"Multiple smallholder farmers, Sasini Estates, Ruiru Mills estate","1,600.00","Ruiru11, Sl28, Sl34",Washed,Washed,$18.48,300,$1.23,$1.23,NA,Canada,"Red Currant, Peach, Dark Honey","Berries, Floral, Common Fruit, Stone Fruit, Sweet",https://www.hatchcrafted.com/shop/ruiru-aa,YES
7/22/2024,4167,Scenery Coffee, Ethiopia - Rumudamo ,"Single Origin, Traceable",Light,Ethiopia,"Arbegona, Sidama","Assefa Dukamo Korma and Mulugeta Dukamo, Daye Bensa Coffee, Rumudamo Village",2100 - 2330,"Jarc 74112, 74110 And 74158",Natural,"Natural, Hand Sorted, Floated, Dried on Raised Beds, Sun-Dried, Shade-Dried",$17.00,200,$1.70,$1.48,EMEA,United Kingdom,"Rose, Wild Strawberry, Complex","Berries, Complex, Floral",https://scenery.coffee/products/ethiopia-rumudamo,YES
7/22/2024,4166,Scenery Coffee, Colombia - El Jaragual Caturra ,"Single Origin, Single Varietal, Traceable",Light,Colombia,"Amalfi, Antioquia","Jorge Mira and Jonny Martinez, El Jaragual","1,500.00",Caturra,Washed / Thermal Shock / Yeast Inoculated,"Washed, Anoxic Fermentation, Inoculated, Yeast Inoculated, Cold Fermentation, Thermal Shock, Floated, Anaerobic Fermentation",$17.00,200,$1.70,$1.48,EMEA,United Kingdom,"Mango, Blood Orange, Very Sweet","Sweet, Tropical Fruit, Stone Fruit, Citrus Fruit",https://scenery.coffee/products/colombia-el-jaragual-caturra,NO
7/22/2024,4165,Momos Coffee,Ethiopia Guji Uraga Siko Natural,"Single Origin, Traceable",Filter,Ethiopia,Guji Uraga,"Alemayehu Sali, Multiple smallholder farmers, Siko Village",2100 - 2250,Dega & Kurume,Natural,Natural,$14.29,200,$1.43,$1.13,APAC,South Korea,"Strawberry, Plum, Rooibos, Juicy","Berries, Stone Fruit, Tea Like, Sweet, Nutty",https://en.momos.co.kr/product/ethiopia-guji-uraga-siko-natural/1894/category/42/display/1/,NO
7/22/2024,4164,Momos Coffee,Colombia El Porvenir Caturra Washed,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"Santa Barbara, Palestina",El Porvenir,"1,600.00",Caturra,Washed,Washed,$14.19,200,$1.42,$1.14,APAC,South Korea,"Caramel Nut, Citrus, Balance","Balanced, Caramel, Citrus Fruit, Nutty",https://en.momos.co.kr/product/colombia-el-porvenir-caturra-washed/1924/category/42/display/1/,NO
7/22/2024,4163,Momos Coffee,Colombia MOMOS SELECTION La Muralla Wush Wush Washed,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"San Auguestine, Huila",La Muralla Community,1700 - 1900,Wush Wush,Washed,Washed,$15.18,200,$1.52,$1.21,APAC,South Korea,"Green Grape, White Tea, Cane Sugar, Clean","Common Fruit, Clean, Sweet, Tea Like",https://en.momos.co.kr/product/colombia-momos-selection-la-muralla-wush-wush-washednew/1927/category/42/display/1/,NO
7/22/2024,4162,Momos Coffee,Colombia MOMOS SELECTION La Muralla Gesha Washed,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"San Auguestine, Huila",La Muralla Community,1700 - 1900,Gesha,Washed,Washed,$12.50,100,$2.50,$2.50,APAC,South Korea,"Orange, Coffee Blossom, Cane Sugar, Clean","Clean, Floral, Sweet, Tropical Fruit, Citrus Fruit",https://en.momos.co.kr/product/colombia-momos-selection-la-muralla-gesha-washednew/1929/category/42/display/1/,NO
7/22/2024,4161,Artificer Coffee,250g Ethiopia Werka,"Single Origin, Traceable",-,Ethiopia,"Sidama Oromia, West Arsi, Nensebo","Faysel A. Yonis, Aash Washing Station","1,900.00","Ethiopian Landraces, Jarc Varieties",Washed,Washed,$17.09,250,$1.37,$1.37,APAC,Australia,"Black Tea, Green Apple, Nougat","Common Fruit, Nutty, Sweet, Creamy, Tea Like",https://artificercoffee.square.site/s/order#items,YES
7/22/2024,4160,Artificer Coffee,250g Guatemala Santa Clara,"Single Origin, Single Varietal, Traceable",-,Guatemala,Santa Clara,Ricardo Zelaya,1550 - 1890,Bourbon,Washed,Washed,$16.41,250,$1.31,$1.31,APAC,Australia,"Dark Chocolate, Honey, Red Apple","Chocolate, Common Fruit, Spiced, Sweet",https://artificercoffee.square.site/s/order#items,YES
7/22/2024,4159,Onyx Coffee Labs,Colombia Yadimir Quiguanas Pérez Ombligon,"Single Origin, Single Varietal, Traceable, Cost Transparent",Medium,Colombia,Huila,"Fernando Oka and Yadimir Quiguanas Pérez, Los Yarumos","1,800.00",Ombligon,Anaerobic Natural,"Natural, Anaerobic Fermentation",$25.00,113,$4.41,$4.37,NA,USA,"Raspberry, 60% Dark Chocolate, Red Wine, Blackberry Compote","Berries, Chocolate, Sweet, Fermented, Common Fruit",https://onyxcoffeelab.com/products/colombia-yadimir-quiguanas-perez-ombligon,YES
7/22/2024,4158,Onyx Coffee Labs,Panama Hacienda Esmeralda Noria Gesha,"Single Origin, Single Varietal, Traceable, Cost Transparent",Light,Panama,"Palmira, Boquete","Peterson Family, Hacienda La Esmeralda","1,700.00",Gesha,Natural,Natural,$65.00,113,$11.46,$10.58,NA,USA,"Raspberry, White Grape, Cherry, Sweet Tea","Berries, Common Fruit, Sweet, Tea Like",https://onyxcoffeelab.com/products/panama-hacienda-esmeralda-noria-gesha,NO
7/22/2024,4157,Onyx Coffee Labs,Crack A Smile,"Single Origin, Single Varietal, Traceable, Cost Transparent",Medium Light,Peru,-,Mujeres Resilients de PAWQARA,"1,800.00",Bourbon,Washed,Washed,$25.00,283,$1.76,$1.76,NA,USA,"Golden Raisin, Milk Chocolate, Manuka Honey, Creamy","Chocolate, Creamy, Sweet, Dried Fruit",https://onyxcoffeelab.com/products/crack-a-smile,NO
7/22/2024,4156,Olympia Coffee Roasting,Milton Monrroy Gesha Anaerobic Natural,"Single Origin, Single Varietal, Traceable, Cost Transparent",Light,Colombia,-,Milton Monrroy,-,Gesha,Anaerobic Natural,"Natural, Anaerobic Fermentation",$49.00,340,$2.88,$2.88,NA,USA,"Lilac, Mango, And Blueberry","Berries, Floral, Tropical Fruit, Stone Fruit",https://www.olympiacoffee.com/collections/coffee/products/milton-monrroy-gesha-anaerobic-natural,NO
7/22/2024,4155,Olympia Coffee Roasting,Clinton Ossa Arusi Heirloom Ethiopia,"Single Origin, Traceable, Cost Transparent",Medium,Colombia,-,Clinton Ossa,-,Arusi Ethiopian Heirlooms,Washed,Washed,$27.00,340,$1.59,$1.46,NA,USA,"Caramel, Mango, And Pear","Caramel, Common Fruit, Tropical Fruit, Stone Fruit",https://www.olympiacoffee.com/collections/coffee/products/clinton-ossa-arusi-heirloom-ethiopia,NO
7/22/2024,4154,Olympia Coffee Roasting,Kamwangi AA Micro Lot 18,"Single Origin, Traceable, Cost Transparent",Light,Kenya,-,"New Ngariama Farmers Cooperative Society, Kamwangi Factory",-,"Sl34, Sl28, Ruiru 11",Washed,Washed,$24.00,340,$1.41,$1.28,NA,USA,"Orange, Brown Sugar, And Waffle Cone","Caramel, Sweet, Spiced, Cereal, Tropical Fruit, Citrus Fruit",https://www.olympiacoffee.com/collections/coffee/products/kamwangi-aa-micro-lot-18,NO
7/22/2024,4153,Loveless Coffees," Los Guacharos - Washed Community Lot - Huila, Colombia ","Single Origin, Traceable, Cost Transparent",-,Colombia,"Bruselas, Huila",Los Guacharos Community,1700 - 1900,"Caturra, Bourbon, Colombia, Castillo",Washed,Washed,$22.00,312,$1.41,$0.84,NA,USA,"Floral Honey Sweetness, With Acidity Like Homemade Raspberry Syrup Sweet And Tart Like Ripe Blood Orange","Acidic, Berries, Floral, Sweet, Tropical Fruit, Citrus Fruit",https://lovelesscoffees.coffee/products/los-guacharos-washed-community-lot-huila-colombia,YES
7/22/2024,4152,Little Wolf Coffee Roasters,Regalo de Dios,"Single Origin, Single Varietal, Traceable",-,Nicaragua,-,Regalo de Dios,"1,800.00",Sl34,Natural,Natural,$18.50,227,$1.63,$1.19,NA,USA,"Cantaloupe, Lychee, Balanced","Balanced, Tropical Fruit",https://littlewolf.coffee/collections/coffee/products/regalo-de-dios-2,NO
7/22/2024,4151,Little Wolf Coffee Roasters,Kamwangi PB,"Single Origin, Traceable",-,Kenya,-,"New Ngariama Farmers Cooperative Society, Kamwangi Factory",1100 - 1800,"Sl34, Sl28, Ruiru 11",Washed,Washed,$18.50,227,$1.63,$1.19,NA,USA,"Grapefruit, Honeysuckle, Vibrant","Acidic, Citrus Fruit, Floral",https://littlewolf.coffee/collections/coffee/products/kamwangi-pb,YES
7/22/2024,4150,Ilse Coffee,Colombia | Pastor Ordonez,"Single Origin, Single Varietal, Traceable, Cost Transparent",Filter,Colombia,"San Agustin, Huila","Pastor Ordonez, El Placer","1,800.00",Pink Bourbon,Washed,"Washed, Dried on Raised Beds, Anaerobic Fermentation",$22.50,250,$1.80,$1.25,NA,USA,"Cherry, Lime, Floral","Berries, Citrus Fruit, Floral",https://ilsecoffee.com/collections/all-launch/products/colombia-pastor-ordonez-1,NO
7/22/2024,4149,Hydrangea Coffee Roasters,Sudan Rume  Hybrid Washed  Cafe Granja La Esperanza ,"Single Origin, Single Varietal, Traceable",Omni,Colombia,Cauca,"Rigoberto and Luis Eduardo Herrera, Cafe Granja La Esperanza (CGLE), Las Margaritas",1570 - 1850,Sudan Rume,Hybrid Washed,Washed,$30.00,113,$5.29,$4.85,NA,USA,"Bergamot, Blue Lilac, Mango","Citrus Fruit, Tropical Fruit, Floral, Stone Fruit",https://hydrangea.coffee/products/cgle-sudan-rume-hw,NO
7/22/2024,4148,House of Funk Brewing Co.,CROSS THE BREEZE // Ethiopia Filter,"Single Origin, Traceable",Filter,Ethiopia,"Shakisso, Guji","Ture Waji, Sookoo Coffee (Dambi Uddo Agro Industry), Weessi Washing Station",2000 - 2150,"Gibirinna 74110, Serto 74112",Washed,Washed,$24.50,250,$1.96,$1.31,NA,USA,"Jasmine, Yuzu, Watermelon","Tea Like, Floral, Tropical Fruit, Citrus Fruit",https://www.houseoffunkbrewing.com/en-us/collections/coffee/products/cross-the-breeze-ethiopia-filter,NO
7/22/2024,4147,House of Funk Brewing Co.,MOMENT OF CLARITY // Kenya Filter,"Single Origin, Traceable",Filter,Kenya,"Nyeri, Central","Kibirigwi Farmers Cooperative Society, Thunguri Factory","1,600.00","Sl28, Sl34, Ruiru 11",Washed,Washed,$22.50,250,$1.80,$1.23,NA,USA,"Black Currant, Cola, Fresh Plum","Berries, Stone Fruit, Sweet, Spiced",https://www.houseoffunkbrewing.com/en-us/collections/coffee/products/moment-of-clarity-kenya-filter,YES
7/22/2024,4146,Brandywine Coffee Roasters,Ethiopia - Logita Station Red Honey by Heleanna Georgalis,"Single Origin, Traceable",-,Ethiopia,-,"Heleanna Georgalis, Logita Station",2000 - 2100,Ethiopian Heirlooms,Red Honey,Honey,$26.00,340,$1.53,$1.53,NA,USA,"Raisin, Chamomile, White Grape","Common Fruit, Citrus Fruit, Dried Fruit, Floral",https://www.brandywinecoffeeroasters.com/collections/all-coffee-1/products/ethiopia-logita-station-red-honey-by-heleanna-georgalis,NO
7/22/2024,4145,Blendin Coffee,Las Flores | Colombia,"Single Origin, Single Varietal, Traceable",Filter,Colombia,"Bruselas, Pitalito, Huila","Jhoan Vergara, Las Flores","1,800.00",Sidra,Anaerobic Natural,"Natural, Anaerobic Fermentation",$28.00,283,$1.98,$1.98,NA,USA,"Kumquat, Strawberry, Mango","Berries, Citrus Fruit, Tropical Fruit, Stone Fruit",https://blendincoffeeclub.com/product/las-flores/,NO
7/22/2024,4144,Black Fox Coffee Co.,Shitaye Abebe,"Single Origin, Traceable",Filter,Ethiopia,"Chelchele, Chelbesa, Gedeb","Shitaye Abebe, Chelchele Washing Station","2,150.00",Ethiopian Landraces,Natural,Natural,$26.00,300,$1.73,$1.73,NA,USA,"Strawberry, Chocolate And Ripe Peach","Berries, Chocolate, Stone Fruit, Sweet",https://blackfoxcoffee.com/collections/coffee/products/shitaye-abebe,YES
7/22/2024,4143,Black Fox Coffee Co.,Aracely Perez,"Single Origin, Traceable",Filter,Guatemala,"Jacaltenango, Huehuetenango","Aracely Perez, Finca Quejna",1700 - 1800,Pache & Caturra,Washed,"Washed, Sun-Dried",$26.00,300,$1.73,$1.73,NA,USA,"Green Apple, White Peach And Chocolate","Chocolate, Common Fruit, Stone Fruit",https://blackfoxcoffee.com/collections/coffee/products/aracely-perez,YES
7/21/2024,4142,La Cabra, La Colina Pacamara ,"Single Origin, Single Varietal, Traceable",Omni,Guatemala,Chimaltenango,"Antonio Medina, La Colina","1,700.00",Pacamara,Washed,Washed,$26.00,250,$2.08,$1.90,NA / EMEA,USA / Denmark,"Deep Herbal Aromas, And A Heavy Body Reminiscent Of Milk Oolong Tea","Complex, Creamy, Herbal, Tea Like, Berries, Fermented",https://www.lacabra.dk/products/la-colina-pacamara,NO
7/21/2024,4141,La Cabra, Kii ,"Single Origin, Traceable",Omni,Kenya,Kirinyaga,"Rungeto Farmers Cooperative Society, Kii Factory","1,800.00","Sl28, Ruiru 11, Batian",Washed,Washed,$24.00,250,$1.92,$1.78,NA / EMEA,USA / Denmark,A Fresh And Bright Expression,"Complex, Fermented",https://www.lacabra.dk/products/kii-1,NO
7/21/2024,4140,La Cabra, Chelchele ,"Single Origin, Traceable",Omni,Ethiopia,Yirgacheffe,"Shitaye Abebe, Chelchele Washing Station","2,100.00",Ethiopian Heirlooms,Natural,Natural,$24.00,250,$1.92,$1.78,NA / EMEA,USA / Denmark,Citrus Aromatics And Complex Fruit,"Citrus Fruit, Complex, Common Fruit, Sweet",https://www.lacabra.dk/products/chelchele-1,NO
7/21/2024,4139,La Cabra, La Colina Geisha ,"Single Origin, Single Varietal, Traceable",Omni,Guatemala,Chimaltenango,"Antonio Medina, La Colina","1,700.00",Geisha,Washed,Washed,$23.00,100,$4.60,$4.60,NA / EMEA,USA / Denmark,"Complex White Florals, Before A Soft Cup Reminiscent Of Sweet Lemon Curd","Balanced, Citrus Fruit, Complex, Creamy, Floral, Sweet, Fermented",https://www.lacabra.dk/products/la-colina-1,NO
7/21/2024,4138,Three Marks Coffee,Sidra (Competition) - El Diviso,"Single Origin, Single Varietal, Traceable",-,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,750 - 1,800",Sidra,Natural,"Natural, Anaerobic Fermentation, Cold Fermentation, Thermal Shock, Multi-Stage Fermentation",$35.56,125,$5.69,$5.69,EMEA,Spain,"Berries, Grapes, Peach","Berries, Common Fruit, Stone Fruit",https://threemarkscoffee.com/producto/sidra-competition-el-diviso/,CHECK LINK
7/21/2024,4137,Three Marks Coffee,"El Placer - Pink Bourbon, Natural","Single Origin, Single Varietal, Traceable",-,Colombia,"Calarcá, Quindío","Sebastián Ramírez, Fincas El Placer","1,650 - 2,000",Pink Bourbon,Natural,"Multi-Stage Fermentation, Natural, Shade-Dried, Dried on Raised Beds, Controlled Drying",$32.23,250,$2.58,$2.58,EMEA,Spain,"Cacao Nibs, Yellow Plum, Herbs","Chocolate, Herbal, Stone Fruit",https://threemarkscoffee.com/producto/el-placer-pink-bourbon-natural/,CHECK LINK
7/21/2024,4136,Three Marks Coffee,Chiroso (Competition) - El Diviso,"Single Origin, Single Varietal, Traceable",-,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,750 - 1,800",Chiroso,Hydro Honey,"Honey, Hydro (Rehydration) Process",$35.56,125,$5.69,$5.69,EMEA,Spain,"Kiwi, Apple Candy, Basil","Common Fruit, Herbal, Sweet, Vegetal",https://threemarkscoffee.com/producto/chiroso-competition-diviso/,CHECK LINK
7/21/2024,4135,Thankfully Coffee,Ecuador - Finca Soledad Sydra Oxi,"Single Origin, Single Varietal, Traceable",-,Ecuador,"Intag Valley, Imbabura","Pepe Jijon (Jose Ignacio Jijon), Finca Soledad","1,515.00",Sydra,Oxi Washed,"Washed, Anaerobic Fermentation",$25.40,150,$3.39,$3.39,NA,USA,"Gushing Dulce De Leche Sweetness, Bright Citrus, Dates, Coffee Cake, Honey Buns","Chocolate, Citrus Fruit, Complex, Dried Fruit, Sweet, Creamy",https://www.thankfullycoffee.com/s/order?shipping=true&item=25#items,YES
7/21/2024,4134,AMOC - A Matter of Concrete,GESHA China — Yunnan,"Single Origin, Single Varietal, Traceable",Filter,China,"Menghai County, Xishuangbanna, Yunnan","Hongjun Zhang, Yunlan Estate","1,750.00",Gesha,Washed,Washed,$36.45,100,$7.29,$5.95,EMEA,Netherlands,"Jasmine, Oolong Tea, White Peach, Clean, Complex","Clean, Complex, Stone Fruit, Tea Like, Floral",https://amatterofconcrete.com/product/yunnan/,YES
7/21/2024,4133,Coffee Collective,Uluri Geisha,"Single Origin, Single Varietal, Traceable, Cost Transparent",-,Bolivia,Uchumachi,Andres Uluri,1200 - 1500,Geisha,Natural,Natural,$22.35,200,$2.23,$2.23,EMEA,Denmark,"Bergamot, Heather Honey And Orange","Citrus Fruit, Sweet, Tropical Fruit",https://coffeecollective.dk/shop/uluri-geisha/,NO
7/21/2024,4132,Calendar Coffee, Danche | Ethiopia | Filter ,"Single Origin, Traceable, Cost Transparent",Filter,Ethiopia,"Worka Chelbesa, Gedeb, Gedeo","Negusse Debela, SNAP Coffee, Chelbesa Danche, Wate Danche Washing Station","2,000 - 2,300","Kurume, Wolisho",Washed,"Multi-Stage Fermentation, Washed, Hand Sorted, Dried on Raised Beds, Carbonic Maceration",$20.00,250,$1.60,$1.56,EMEA,Ireland,Apricot Earl Grey,"Stone Fruit, Tea Like",https://calendarcoffee.ie/collections/fresh-harvests/products/danche-ethiopia-filter,YES
7/21/2024,4131,Calendar Coffee, Super Nature Espresso | Ethiopia ,"Single Origin, Traceable, Cost Transparent",Espresso,Ethiopia,"Worka Chelbesa, Gedeb, Gedeo","Negusse Debela, SNAP Coffee, Chelbesa Danche, Wate Danche Washing Station","2,000 - 2,300","Kurume, Wolisho",Washed,"Multi-Stage Fermentation, Washed, Hand Sorted, Dried on Raised Beds, Carbonic Maceration",$18.00,250,$1.44,$0.93,EMEA,Ireland,Apricot Earl Grey,"Stone Fruit, Tea Like",https://calendarcoffee.ie/collections/fresh-harvests/products/super-nature-espresso-ethiopia,YES
